UniqueID,IDandDateConcat,Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
6616042488,6.11767E+14,6117666160,4/28/16,3403,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,141,758,1879
6616042489,6.11767E+14,6117666160,4/29/16,9592,7.239999771,7.239999771,0,0,0,7.239999771,0,0,0,461,479,2560
6616042490,6.11767E+14,6117666160,4/30/16,6987,5.28000021,5.28000021,0,0,0,5.28000021,0,0,0,343,1040,2275
6616042491,6.11767E+14,6117666160,5/1/16,8915,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,397,525,2361
6616042492,6.11767E+14,6117666160,5/2/16,4933,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,236,1204,2044
6616042493,6.11767E+14,6117666160,5/3/16,0,0,0,0,0,0,0,0,0,0,0,1440,1496
6616042494,6.11767E+14,6117666160,5/4/16,2997,2.25999999,2.25999999,0,0,0,2.25999999,0,0,0,156,1279,1902
6616042495,6.11767E+14,6117666160,5/5/16,9799,7.400000095,7.400000095,0,0,0,7.400000095,0,0,0,487,479,2636
6616042496,6.11767E+14,6117666160,5/6/16,3365,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,133,673,1838
6616042497,6.11767E+14,6117666160,5/7/16,7336,5.539999962,5.539999962,0,0,0,5.539999962,0,0,0,412,456,2469
6616042498,6.11767E+14,6117666160,5/8/16,7328,5.53000021,5.53000021,0,0,0,5.53000021,0,0,0,318,517,2250
6616042499,6.11767E+14,6117666160,5/9/16,4477,3.380000114,3.380000114,0,0,0,3.380000114,0,0,0,197,125,1248
5500542472,6.29086E+14,6290855005,4/12/16,4562,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,199,1241,2560
5500542473,6.29086E+14,6290855005,4/13/16,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,350,1090,2905
5500542474,6.29086E+14,6290855005,4/14/16,7671,5.800000191,5.800000191,0,0,0,5.769999981,0.029999999,0,0,363,1077,2952
5500542475,6.29086E+14,6290855005,4/15/16,9501,7.179999828,7.179999828,0,0,0,7.170000076,0.01,0,0,328,1112,2896
5500542476,6.29086E+14,6290855005,4/16/16,8301,6.28000021,6.28000021,0,0,0,6.269999981,0.01,0,0,258,1182,2783
5500542477,6.29086E+14,6290855005,4/17/16,7851,5.940000057,5.940000057,0,1.139999986,0.790000021,4,0,31,12,225,1172,3171
5500542478,6.29086E+14,6290855005,4/18/16,6885,5.210000038,5.210000038,0,0,0,5.190000057,0.02,0,0,271,1169,2766
5500542479,6.29086E+14,6290855005,4/19/16,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,321,1119,2839
5500542480,6.29086E+14,6290855005,4/20/16,6361,4.809999943,4.809999943,0,0,0,4.800000191,0.01,0,0,258,1182,2701
5500542481,6.29086E+14,6290855005,4/21/16,0,0,0,0,0,0,0,0,0,0,0,1440,2060
5500542482,6.29086E+14,6290855005,4/22/16,6238,4.71999979,4.71999979,0,0,0,4.71999979,0,0,0,302,1138,2796
5500542483,6.29086E+14,6290855005,4/23/16,0,0,0,0,0,0,0,0,33,0,0,1407,2664
5500542484,6.29086E+14,6290855005,4/24/16,5896,4.460000038,4.460000038,0,0,0,4.460000038,0,0,0,258,1182,2703
5500542485,6.29086E+14,6290855005,4/25/16,7802,5.900000095,5.900000095,0,0.680000007,0.180000007,5.03000021,0.01,8,3,249,1180,2771
5500542486,6.29086E+14,6290855005,4/26/16,0,0,0,0,0,0,0,0,0,0,0,1440,2060
5500542487,6.29086E+14,6290855005,4/27/16,5565,4.210000038,4.210000038,0,0,0,4.179999828,0.029999999,0,0,287,1153,2743
5500542488,6.29086E+14,6290855005,4/28/16,5731,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,255,1185,2687
5500542489,6.29086E+14,6290855005,4/29/16,0,0,0,0,0,0,0,0,0,0,0,1440,2060
5500542490,6.29086E+14,6290855005,4/30/16,6744,5.099999905,5.099999905,0,0,0,5.090000153,0.01,0,0,324,1116,2843
5500542491,6.29086E+14,6290855005,5/1/16,9837,7.440000057,7.440000057,0,0.660000026,2.75,4,0.02,8,95,282,1055,3327
5500542492,6.29086E+14,6290855005,5/2/16,6781,5.130000114,5.130000114,0,0,0,5.110000134,0.02,0,0,268,1172,2725
5500542493,6.29086E+14,6290855005,5/3/16,6047,4.570000172,4.570000172,0,0,0,4.570000172,0,0,0,240,1200,2671
5500542494,6.29086E+14,6290855005,5/4/16,5832,4.409999847,4.409999847,0,0,0,4.400000095,0.01,0,0,272,1168,2718
5500542495,6.29086E+14,6290855005,5/5/16,6339,4.789999962,4.789999962,0,0,0,4.789999962,0,0,0,239,1201,2682
5500542496,6.29086E+14,6290855005,5/6/16,6116,4.619999886,4.619999886,0,0,0,4.590000153,0.029999999,0,0,305,1135,2806
5500542497,6.29086E+14,6290855005,5/7/16,5510,4.170000076,4.170000076,0,0,0,4.159999847,0,0,0,227,1213,2613
5500542498,6.29086E+14,6290855005,5/8/16,7706,5.829999924,5.829999924,0,0,0,5.820000172,0,0,0,251,1189,2712
5500542499,6.29086E+14,6290855005,5/9/16,6277,4.75,4.75,0,0,0,4.730000019,0.02,0,0,264,800,2175
5500542500,6.29086E+14,6290855005,5/10/16,0,0,0,0,0,0,0,0,0,0,0,1440,0
8895542472,6.77589E+14,6775888955,4/12/16,0,0,0,0,0,0,0,0,0,0,0,1440,1841
8895542473,6.77589E+14,6775888955,4/13/16,4053,2.910000086,2.910000086,0,1.110000014,0.579999983,1.220000029,0,17,18,85,1053,2400
8895542474,6.77589E+14,6775888955,4/14/16,5162,3.700000048,3.700000048,0,0.870000005,0.860000014,1.970000029,0,14,24,105,863,2507
8895542475,6.77589E+14,6775888955,4/15/16,1282,0.920000017,0.920000017,0,0,0,0.920000017,0,0,0,58,976,2127
8895542476,6.77589E+14,6775888955,4/16/16,4732,3.390000105,3.390000105,0,2.519999981,0.810000002,0.059999999,0,36,18,9,1377,2225
8895542477,6.77589E+14,6775888955,4/17/16,2497,1.789999962,1.789999962,0,0.349999994,1.129999995,0.310000002,0,5,24,19,1392,2067
8895542478,6.77589E+14,6775888955,4/18/16,8294,5.949999809,5.949999809,0,2,0.769999981,3.170000076,0,30,31,146,1233,2798
8895542479,6.77589E+14,6775888955,4/19/16,0,0,0,0,0,0,0,0,0,0,0,1440,1841
8895542480,6.77589E+14,6775888955,4/20/16,10771,7.71999979,7.71999979,0,3.769999981,1.74000001,2.220000029,0,70,113,178,1079,3727
8895542481,6.77589E+14,6775888955,4/21/16,0,0,0,0,0,0,0,0,0,0,0,1440,1841
8895542482,6.77589E+14,6775888955,4/22/16,637,0.460000008,0.460000008,0,0,0,0.460000008,0,0,0,20,1420,1922
8895542483,6.77589E+14,6775888955,4/23/16,0,0,0,0,0,0,0,0,0,0,0,1440,1841
8895542484,6.77589E+14,6775888955,4/24/16,2153,1.539999962,1.539999962,0,0.769999981,0.620000005,0.150000006,0,11,18,11,1400,2053
8895542485,6.77589E+14,6775888955,4/25/16,6474,4.639999866,4.639999866,0,2.269999981,0.460000008,1.899999976,0,33,13,92,1302,2484
8895542486,6.77589E+14,6775888955,4/26/16,7091,5.269999981,5.269999981,1.959596038,3.480000019,0.870000005,0.730000019,0,42,30,47,1321,2584
8895542487,6.77589E+14,6775888955,4/27/16,0,0,0,0,0,0,0,0,0,0,0,1440,1841
8895542488,6.77589E+14,6775888955,4/28/16,703,0.5,0.5,0,0.059999999,0.200000003,0.239999995,0,2,13,15,1410,1993
8895542489,6.77589E+14,6775888955,4/29/16,0,0,0,0,0,0,0,0,0,0,0,1440,1841
8895542490,6.77589E+14,6775888955,4/30/16,2503,1.789999962,1.789999962,0,0.159999996,0.159999996,1.480000019,0,3,9,84,1344,2280
8895542491,6.77589E+14,6775888955,5/1/16,2487,1.779999971,1.779999971,0,0.479999989,0.620000005,0.680000007,0,9,34,50,1347,2319
8895542492,6.77589E+14,6775888955,5/2/16,0,0,0,0,0,0,0,0,0,0,0,1440,1841
8895542493,6.77589E+14,6775888955,5/3/16,9,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1843
8895542494,6.77589E+14,6775888955,5/4/16,0,0,0,0,0,0,0,0,0,0,0,1440,1841
8895542495,6.77589E+14,6775888955,5/5/16,0,0,0,0,0,0,0,0,0,0,0,1440,1841
8895542496,6.77589E+14,6775888955,5/6/16,4697,3.369999886,3.369999886,0,0.469999999,0.930000007,1.929999948,0,12,35,75,1318,2496
8895542497,6.77589E+14,6775888955,5/7/16,1967,1.409999967,1.409999967,0,0.129999995,0.239999995,1.049999952,0,2,5,49,551,1032
8106742472,6.96218E+14,6962181067,4/12/16,10199,6.739999771,6.739999771,0,3.400000095,0.829999983,2.50999999,0,50,14,189,796,1994
8106742473,6.96218E+14,6962181067,4/13/16,5652,3.74000001,3.74000001,0,0.569999993,1.210000038,1.960000038,0,8,24,142,548,1718
8106742474,6.96218E+14,6962181067,4/14/16,1551,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,86,862,1466
8106742475,6.96218E+14,6962181067,4/15/16,5563,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,217,837,1756
8106742476,6.96218E+14,6962181067,4/16/16,13217,8.739999771,8.739999771,0,3.660000086,0.189999998,4.880000114,0,50,3,280,741,2173
8106742477,6.96218E+14,6962181067,4/17/16,10145,6.710000038,6.710000038,0,0.330000013,0.680000007,5.690000057,0,5,13,295,634,2027
8106742478,6.96218E+14,6962181067,4/18/16,11404,7.539999962,7.539999962,0,0.829999983,2.390000105,4.320000172,0,13,42,238,689,2039
8106742479,6.96218E+14,6962181067,4/19/16,10742,7.099999905,7.099999905,0,2.099999905,2.130000114,2.869999886,0,35,41,195,659,2046
8106742480,6.96218E+14,6962181067,4/20/16,13928,9.550000191,9.550000191,0,4.28000021,0.189999998,5.090000153,0,48,4,297,639,2174
8106742481,6.96218E+14,6962181067,4/21/16,11835,9.710000038,7.880000114,4.081692219,3.99000001,2.099999905,3.50999999,0.109999999,53,27,214,708,2179
8106742482,6.96218E+14,6962181067,4/22/16,10725,7.090000153,7.090000153,0,1.769999981,1.549999952,3.769999981,0,30,33,240,659,2086
8106742483,6.96218E+14,6962181067,4/23/16,20031,13.23999977,13.23999977,0,4.199999809,2,7.039999962,0,58,41,347,484,2571
8106742484,6.96218E+14,6962181067,4/24/16,5029,3.319999933,3.319999933,0,0,0,3.319999933,0,0,0,199,720,1705
8106742485,6.96218E+14,6962181067,4/25/16,13239,9.270000458,9.079999924,2.785175085,3.019999981,1.679999948,4.460000038,0.100000001,35,31,282,637,2194
8106742486,6.96218E+14,6962181067,4/26/16,10433,6.900000095,6.900000095,0,2.579999924,0.419999987,3.900000095,0,36,7,254,680,2012
8106742487,6.96218E+14,6962181067,4/27/16,10320,6.820000172,6.820000172,0,0.550000012,2.019999981,4.25,0,7,38,279,697,2034
8106742488,6.96218E+14,6962181067,4/28/16,12627,8.350000381,8.350000381,0,2.50999999,0.239999995,5.590000153,0,38,8,288,621,2182
8106742489,6.96218E+14,6962181067,4/29/16,10762,7.110000134,7.110000134,0,0.819999993,0.479999989,5.809999943,0,12,15,369,645,2254
8106742490,6.96218E+14,6962181067,4/30/16,10081,6.659999847,6.659999847,0,2.24000001,0.75999999,3.670000076,0,32,16,237,731,2002
8106742491,6.96218E+14,6962181067,5/1/16,5454,3.609999895,3.609999895,0,0,0,3.609999895,0,0,0,215,722,1740
8106742492,6.96218E+14,6962181067,5/2/16,12912,8.539999962,8.539999962,0,1.200000048,2,5.340000153,0,18,39,313,655,2162
8106742493,6.96218E+14,6962181067,5/3/16,12109,8.119999886,8.119999886,0,1.74000001,2.039999962,4.329999924,0,21,36,267,654,2072
8106742494,6.96218E+14,6962181067,5/4/16,10147,6.710000038,6.710000038,0,0.469999999,1.679999948,4.550000191,0,15,36,284,683,2086
8106742495,6.96218E+14,6962181067,5/5/16,10524,6.960000038,6.960000038,0,0.99000001,1.159999967,4.809999943,0,14,22,305,591,2066
8106742496,6.96218E+14,6962181067,5/6/16,5908,3.910000086,3.910000086,0,0,0,3.910000086,0,0,0,299,717,1850
8106742497,6.96218E+14,6962181067,5/7/16,6815,4.5,4.5,0,0,0,4.5,0,0,0,328,745,1947
8106742498,6.96218E+14,6962181067,5/8/16,4188,2.769999981,2.769999981,0,0,0.519999981,2.25,0,0,14,151,709,1659
8106742499,6.96218E+14,6962181067,5/9/16,12342,8.720000267,8.680000305,3.167821884,3.900000095,1.179999948,3.650000095,0,43,21,231,607,2105
8106742500,6.96218E+14,6962181067,5/10/16,15448,10.21000004,10.21000004,0,3.470000029,1.75,4.989999771,0,62,34,275,626,2361
8106742501,6.96218E+14,6962181067,5/11/16,6722,4.440000057,4.440000057,0,1.49000001,0.310000002,2.650000095,0,24,7,199,709,1855
8106742502,6.96218E+14,6962181067,5/12/16,3587,2.369999886,2.369999886,0,0,0.25,2.109999895,0,0,8,105,127,928
4417142472,7.00774E+14,7007744171,4/12/16,14172,10.28999996,9.479999542,4.869782925,4.5,0.379999995,5.409999847,0,53,8,355,1024,2937
4417142473,7.00774E+14,7007744171,4/13/16,12862,9.649999619,8.600000381,4.851306915,4.610000134,0.560000002,4.480000019,0,56,22,261,1101,2742
4417142474,7.00774E+14,7007744171,4/14/16,11179,8.239999771,7.480000019,3.285414934,2.950000048,0.340000004,4.960000038,0,34,6,304,1096,2668
4417142475,7.00774E+14,7007744171,4/15/16,5273,3.529999971,3.529999971,0,0,0,3.529999971,0,0,0,202,1238,2098
4417142476,7.00774E+14,7007744171,4/16/16,4631,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,203,1155,2076
4417142477,7.00774E+14,7007744171,4/17/16,8059,5.389999866,5.389999866,0,0,0,5.389999866,0,0,0,305,1135,2383
4417142478,7.00774E+14,7007744171,4/18/16,14816,10.97999954,9.909999847,4.930550098,3.789999962,2.119999886,5.050000191,0.02,48,31,284,1077,2832
4417142479,7.00774E+14,7007744171,4/19/16,14194,10.47999954,9.5,4.94214201,4.409999847,0.75999999,5.309999943,0,53,17,304,1066,2812
4417142480,7.00774E+14,7007744171,4/20/16,15566,11.31000042,10.40999985,4.924840927,4.789999962,0.670000017,5.860000134,0,60,33,347,1000,3096
4417142481,7.00774E+14,7007744171,4/21/16,13744,9.18999958,9.18999958,0,2.150000095,1.870000005,5.170000076,0,30,34,327,1049,2763
4417142482,7.00774E+14,7007744171,4/22/16,15299,10.23999977,10.23999977,0,4.099999905,1.75999999,4.369999886,0,64,50,261,1065,2889
4417142483,7.00774E+14,7007744171,4/23/16,8093,5.409999847,5.409999847,0,0.129999995,1.129999995,4.150000095,0,2,25,223,1190,2284
4417142484,7.00774E+14,7007744171,4/24/16,11085,7.420000076,7.420000076,0,0,0,7.420000076,0,0,0,419,1021,2667
4417142485,7.00774E+14,7007744171,4/25/16,18229,13.34000015,12.19999981,4.861792088,4.309999943,1.370000005,7.670000076,0,51,24,379,986,3055
4417142486,7.00774E+14,7007744171,4/26/16,15090,10.10000038,10.10000038,0,0.930000007,0.939999998,8.229999542,0,16,22,424,978,2939
4417142487,7.00774E+14,7007744171,4/27/16,13541,10.22000027,9.06000042,4.885604858,4.269999981,0.660000026,5.289999962,0,50,12,337,1041,2830
4417142488,7.00774E+14,7007744171,4/28/16,15128,10.11999989,10.11999989,0,1.090000033,0.769999981,8.260000229,0,16,16,401,1007,2836
4417142489,7.00774E+14,7007744171,4/29/16,20067,14.30000019,13.42000008,4.911146164,4.309999943,2.049999952,7.949999809,0,55,42,382,961,3180
4417142490,7.00774E+14,7007744171,4/30/16,3761,2.519999981,2.519999981,0,0,0,2.519999981,0,0,0,200,1240,2051
4417142491,7.00774E+14,7007744171,5/1/16,5600,3.75,3.75,0,0,0,3.75,0,0,0,237,1142,2225
4417142492,7.00774E+14,7007744171,5/2/16,13041,9.180000305,8.720000267,2.832325935,4.639999866,0.699999988,3.829999924,0,64,14,250,1112,2642
4417142493,7.00774E+14,7007744171,5/3/16,14510,10.86999989,9.710000038,4.912367821,4.480000019,1.019999981,5.360000134,0,58,31,330,1021,2976
4417142494,7.00774E+14,7007744171,5/4/16,0,0,0,0,0,0,0,0,0,0,0,1440,1557
4417142495,7.00774E+14,7007744171,5/5/16,15010,11.10000038,10.03999996,4.878232002,4.329999924,1.289999962,5.480000019,0,53,23,317,1047,2933
4417142496,7.00774E+14,7007744171,5/6/16,11459,7.670000076,7.670000076,0,3,0.810000002,3.859999895,0,44,13,247,1136,2553
4417142497,7.00774E+14,7007744171,5/7/16,0,0,0,0,0,0,0,0,0,0,0,111,120
6192642472,7.08636E+14,7086361926,4/12/16,11317,8.409999847,8.409999847,0,5.269999981,0.150000006,2.970000029,0,59,6,153,745,2772
6192642473,7.08636E+14,7086361926,4/13/16,5813,3.619999886,3.619999886,0,0.560000002,0.209999993,2.839999914,0,31,26,155,744,2516
6192642474,7.08636E+14,7086361926,4/14/16,9123,6.119999886,6.119999886,0,2.029999971,0.330000013,3.660000086,0,35,32,189,787,2734
6192642475,7.08636E+14,7086361926,4/15/16,8585,5.670000076,5.670000076,0,2.039999962,1.110000014,2.529999971,0,30,21,139,864,2395
6192642476,7.08636E+14,7086361926,4/16/16,31,0.01,0.01,0,0,0,0.01,0,0,0,3,1437,1635
6192642477,7.08636E+14,7086361926,4/17/16,0,0,0,0,0,0,0,0,0,0,0,1440,1629
6192642478,7.08636E+14,7086361926,4/18/16,9827,6.710000038,6.710000038,0,3.170000076,1.220000029,2.309999943,0,61,51,114,1136,2743
6192642479,7.08636E+14,7086361926,4/19/16,10688,7.289999962,7.289999962,0,3.529999971,1.230000019,2.50999999,0,67,69,124,671,2944
6192642480,7.08636E+14,7086361926,4/20/16,14365,10.64000034,10.64000034,0,7.639999866,0.449999988,2.539999962,0,87,13,145,797,2997
6192642481,7.08636E+14,7086361926,4/21/16,9469,6.179999828,6.179999828,0,1.360000014,0.300000012,4.510000229,0,19,6,206,758,2463
6192642482,7.08636E+14,7086361926,4/22/16,9753,6.53000021,6.53000021,0,2.869999886,0.970000029,2.670000076,0,58,59,153,762,2846
6192642483,7.08636E+14,7086361926,4/23/16,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965
6192642484,7.08636E+14,7086361926,4/24/16,3520,2.160000086,2.160000086,0,0,0,2.150000095,0,0,0,125,566,2049
6192642485,7.08636E+14,7086361926,4/25/16,10091,6.820000172,6.820000172,0,3.75,0.699999988,2.369999886,0,69,39,129,706,2752
6192642486,7.08636E+14,7086361926,4/26/16,10387,7.070000172,7.070000172,0,4.159999847,0.769999981,2.119999886,0,70,33,132,726,2781
6192642487,7.08636E+14,7086361926,4/27/16,11107,8.340000153,8.340000153,0,5.630000114,0.180000007,2.529999971,0,55,6,145,829,2693
6192642488,7.08636E+14,7086361926,4/28/16,11584,7.800000191,7.800000191,0,2.789999962,1.639999986,3.359999895,0,54,48,161,810,2862
6192642489,7.08636E+14,7086361926,4/29/16,7881,4.949999809,4.949999809,0,0.49000001,0.449999988,4,0,24,36,182,1198,2616
6192642490,7.08636E+14,7086361926,4/30/16,14560,9.409999847,9.409999847,0,3.119999886,1.039999962,5.239999771,0,42,17,308,584,2995
6192642491,7.08636E+14,7086361926,5/1/16,12390,8.069999695,8.069999695,0,2.299999952,0.899999976,4.849999905,0,30,15,258,685,2730
6192642492,7.08636E+14,7086361926,5/2/16,10052,6.809999943,6.809999943,0,3.480000019,0.660000026,2.660000086,0,66,26,139,737,2754
6192642493,7.08636E+14,7086361926,5/3/16,10288,6.760000229,6.760000229,0,2.74000001,0.850000024,3.160000086,0,57,36,152,761,2754
6192642494,7.08636E+14,7086361926,5/4/16,10988,8.31000042,8.31000042,0,5.28000021,0.119999997,2.900000095,0,45,12,135,843,2655
6192642495,7.08636E+14,7086361926,5/5/16,8564,5.599999905,5.599999905,0,1.779999971,0.829999983,2.950000048,0,24,14,149,1253,2386
6192642496,7.08636E+14,7086361926,5/6/16,12461,8.380000114,8.380000114,0,3.819999933,1.429999948,3.119999886,0,84,35,154,834,2924
6192642497,7.08636E+14,7086361926,5/7/16,12827,8.479999542,8.479999542,0,1.460000038,2.329999924,4.679999828,0,20,42,209,621,2739
6192642498,7.08636E+14,7086361926,5/8/16,10677,7.099999905,7.099999905,0,2.309999943,1.529999971,3.25,0,32,27,147,695,2534
6192642499,7.08636E+14,7086361926,5/9/16,13566,9.109999657,9.109999657,0,4.260000229,1.710000038,3.119999886,0,67,50,171,743,2960
6192642500,7.08636E+14,7086361926,5/10/16,14433,10.78999996,10.78999996,0,7.110000134,1.200000048,2.450000048,0,72,23,106,1182,2800
6192642501,7.08636E+14,7086361926,5/11/16,9572,6.519999981,6.519999981,0,2.890000105,1.389999986,2.230000019,0,57,40,128,757,2735
6192642502,7.08636E+14,7086361926,5/12/16,3789,2.559999943,2.559999943,0,0.379999995,0.270000011,1.889999986,0,5,4,58,343,1199
7532842472,8.05348E+14,8053475328,4/12/16,18060,14.11999989,14.11999989,0,11.64000034,0.389999986,2.099999905,0,116,8,123,1193,3186
7532842473,8.05348E+14,8053475328,4/13/16,16433,13.35000038,13.35000038,0,10.43000031,0.469999999,2.450000048,0,95,12,156,1177,3140
7532842474,8.05348E+14,8053475328,4/14/16,20159,15.97000027,15.97000027,0,12.34000015,0.209999993,3.359999895,0,119,5,193,1123,3411
7532842475,8.05348E+14,8053475328,4/15/16,20669,16.23999977,16.23999977,0,13.26000023,0.389999986,2.589999914,0,132,8,158,1142,3410
7532842476,8.05348E+14,8053475328,4/16/16,14549,11.10999966,11.10999966,0,9.359999657,0.270000011,1.49000001,0,96,6,83,1255,2867
7532842477,8.05348E+14,8053475328,4/17/16,18827,13.68999958,13.68999958,0,9.239999771,0.800000012,3.640000105,0,111,21,195,1113,3213
7532842478,8.05348E+14,8053475328,4/18/16,17076,12.65999985,12.65999985,0,9.079999924,0.230000004,3.349999905,0,102,6,195,1137,3133
7532842479,8.05348E+14,8053475328,4/19/16,15929,12.47999954,12.47999954,0,9.220000267,0.310000002,2.950000048,0,90,7,191,1152,3114
7532842480,8.05348E+14,8053475328,4/20/16,15108,12.18999958,12.18999958,0,9.579999924,0.230000004,2.380000114,0,89,5,158,695,3043
7532842481,8.05348E+14,8053475328,4/21/16,16057,12.51000023,12.51000023,0,9.670000076,0.25,2.579999924,0,100,6,170,1164,3103
7532842482,8.05348E+14,8053475328,4/22/16,10520,8.289999962,8.289999962,0,6.260000229,0.150000006,1.879999995,0,60,3,117,1260,2655
7532842483,8.05348E+14,8053475328,4/23/16,22359,17.19000053,17.19000053,0,12.53999996,0.629999995,4.019999981,0,125,14,223,741,3554
7532842484,8.05348E+14,8053475328,4/24/16,22988,17.95000076,17.95000076,0,13.13000011,1.549999952,3.25999999,0,129,33,182,1096,3577
7532842485,8.05348E+14,8053475328,4/25/16,20500,15.68999958,15.68999958,0,11.36999989,0.460000008,3.859999895,0,118,9,209,1104,3403
7532842486,8.05348E+14,8053475328,4/26/16,12685,9.619999886,9.619999886,0,6.309999943,0.200000003,3.099999905,0,68,5,185,1182,2846
7532842487,8.05348E+14,8053475328,4/27/16,12422,9.819999695,9.819999695,0,6.460000038,0.430000007,2.930000067,0,60,10,183,1187,2852
7532842488,8.05348E+14,8053475328,4/28/16,15447,12.39999962,12.39999962,0,9.670000076,0.389999986,2.349999905,0,90,9,153,1188,3062
7532842489,8.05348E+14,8053475328,4/29/16,12315,9.649999619,9.649999619,0,6.170000076,0.310000002,3.170000076,0,58,8,159,1215,2794
7532842490,8.05348E+14,8053475328,4/30/16,7135,5.590000153,5.590000153,0,2.99000001,0.059999999,2.539999962,0,27,1,131,1281,2408
7532842491,8.05348E+14,8053475328,5/1/16,1170,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,51,1389,1886
7532842492,8.05348E+14,8053475328,5/2/16,1969,1.429999948,1.429999948,0,0,0,1.429999948,0,0,0,95,1345,1988
7532842493,8.05348E+14,8053475328,5/3/16,15484,11.89999962,11.89999962,0,8.390000343,0.930000007,2.589999914,0,87,22,165,1166,3023
7532842494,8.05348E+14,8053475328,5/4/16,14581,11.14999962,11.14999962,0,8.819999695,0.400000006,1.909999967,0,89,8,123,1220,2918
7532842495,8.05348E+14,8053475328,5/5/16,14990,11.51000023,11.51000023,0,8.850000381,0.449999988,2.210000038,0,93,9,130,1208,2950
7532842496,8.05348E+14,8053475328,5/6/16,13953,11,11,0,9.100000381,0.689999998,1.210000038,0,90,15,90,1245,2859
7532842497,8.05348E+14,8053475328,5/7/16,19769,15.67000008,15.67000008,0,12.43999958,0.879999995,2.349999905,0,121,20,148,1076,3331
7532842498,8.05348E+14,8053475328,5/8/16,22026,17.64999962,17.64999962,0,13.39999962,0.589999974,3.660000086,0,125,14,228,1073,3589
7532842499,8.05348E+14,8053475328,5/9/16,12465,9.380000114,9.380000114,0,6.119999886,0.569999993,2.690000057,0,66,12,148,1214,2765
7532842500,8.05348E+14,8053475328,5/10/16,14810,11.35999966,11.35999966,0,9.090000153,0.419999987,1.850000024,0,96,10,115,1219,2926
7532842501,8.05348E+14,8053475328,5/11/16,12209,9.399999619,9.399999619,0,6.079999924,0.280000001,3.039999962,0,60,7,184,1189,2809
7532842502,8.05348E+14,8053475328,5/12/16,4998,3.910000086,3.910000086,0,2.950000048,0.200000003,0.75999999,0,28,4,39,839,1505
4287942472,8.25324E+14,8253242879,4/12/16,9033,7.159999847,7.159999847,0,5.429999828,0.140000001,1.590000033,0,40,2,154,1244,2044
4287942473,8.25324E+14,8253242879,4/13/16,8053,6.099999905,6.099999905,0,4.170000076,0.629999995,1.309999943,0,35,11,96,1298,1935
4287942474,8.25324E+14,8253242879,4/14/16,5234,3.460000038,3.460000038,0,1.929999948,0.99000001,0.540000021,0,29,16,33,1362,1705
4287942475,8.25324E+14,8253242879,4/15/16,2672,1.769999981,1.769999981,0,0,0,1.75999999,0,0,0,105,1335,1632
4287942476,8.25324E+14,8253242879,4/16/16,9256,6.139999866,6.139999866,0,0.430000007,3.269999981,2.450000048,0,6,51,115,1268,1880
4287942477,8.25324E+14,8253242879,4/17/16,10204,7.909999847,7.909999847,0,5.429999828,0.150000006,2.329999924,0,41,5,157,1237,2112
4287942478,8.25324E+14,8253242879,4/18/16,5151,3.480000019,3.480000019,0,1.039999962,0.629999995,1.799999952,0,16,16,130,1278,1829
4287942479,8.25324E+14,8253242879,4/19/16,4212,2.779999971,2.779999971,0,0,0,2.779999971,0,0,0,164,1276,1763
4287942480,8.25324E+14,8253242879,4/20/16,6466,4.269999981,4.269999981,0,0.330000013,0.819999993,3.109999895,0.01,5,18,216,1201,1931
4287942481,8.25324E+14,8253242879,4/21/16,11268,8.56000042,8.56000042,0,5.880000114,0.930000007,1.75,0,49,20,172,1199,2218
4287942482,8.25324E+14,8253242879,4/22/16,2824,1.870000005,1.870000005,0,0,0,1.870000005,0,0,0,120,1320,1651
4287942483,8.25324E+14,8253242879,4/23/16,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132
4287942484,8.25324E+14,8253242879,4/24/16,8905,7.130000114,7.130000114,0,5.599999905,0.189999998,1.340000033,0,41,4,82,1313,1976
4287942485,8.25324E+14,8253242879,4/25/16,6829,4.510000229,4.510000229,0,0.360000014,2.390000105,1.769999981,0,7,54,118,1261,1909
4287942486,8.25324E+14,8253242879,4/26/16,4562,3.039999962,3.039999962,0,1.179999948,0.49000001,1.370000005,0,19,14,108,1299,1813
